id,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Label
395709,5,5,4,4,Partner,"Skyscrapers=>5,Sport=>4,Art and Music=>3,Carnival=>3,Cuisine=>3,Economic=>6",38,3,3,"""If you can dream it, you can do it"" - Walt Disney",Dubai
408528,4,3,3,3,Friends,"Skyscrapers=>6,Sport=>1,Art and Music=>1,Carnival=>4,Cuisine=>1,Economic=>1",20,4,10,rich,Dubai
519652,5,4,3,3,"Partner,Friends","Skyscrapers=>5,Sport=>2,Art and Music=>2,Carnival=>3,Cuisine=>3,Economic=>6",20,3,4,A rich city,Dubai
522120,1,1,1,1,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>3,Art and Music=>4,Carnival=>1,Cuisine=>3,Economic=>3",1,12,10,Oh No,Dubai
496935,4,3,2,5,"Partner,Friends,Co-worker","Skyscrapers=>2,Sport=>5,Art and Music=>5,Carnival=>5,Cuisine=>5,Economic=>3",28,3,8,Living La Vida Loca,Rio de Janeiro
602670,2,3,5,3,Friends,"Skyscrapers=>4,Sport=>2,Art and Music=>2,Carnival=>2,Cuisine=>2,Economic=>2",20,1,1,Good,Rio de Janeiro
525327,3,2,4,5,Friends,"Skyscrapers=>1,Sport=>5,Art and Music=>5,Carnival=>6,Cuisine=>2,Economic=>1",33,3,10,"""Carnival time""",Rio de Janeiro
492618,4,3,3,5,Friends,"Skyscrapers=>4,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>4,Economic=>4",20,7,7,Life is colorful,Rio de Janeiro
519655,4,1,4,5,Friends,"Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>6,Cuisine=>3,Economic=>2",25,2,5,"soccer, birds, parrots, carnival, party, christ",Rio de Janeiro
518845,5,5,5,5,"Friends,Siblings","Skyscrapers=>1,Sport=>6,Art and Music=>6,Carnival=>6,Cuisine=>6,Economic=>1",11,2,4,this is brazil,Rio de Janeiro
618077,5,4,1,5,Friends,"Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>6,Cuisine=>1,Economic=>2",5,1,4,Carnivals and football,Rio de Janeiro
525469,1,2,1,3,"Partner,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>5,Carnival=>1,Cuisine=>1,Economic=>1",1000,2,3,"""lets party""",Rio de Janeiro
310448,3,4,4,5,Friends,"Skyscrapers=>1,Sport=>5,Art and Music=>2,Carnival=>5,Cuisine=>2,Economic=>1",30,2,5,Festival never ends,Rio de Janeiro
492766,4,3,5,5,"Partner,Friends,Siblings","Skyscrapers=>4,Sport=>6,Art and Music=>6,Carnival=>6,Cuisine=>6,Economic=>4",22,4,3,"Thus, the sculpture serves to give people one thought - 'Everything is in God's hands'",Rio de Janeiro
306699,4,3,4,4,"Partner,Friends","Skyscrapers=>2,Sport=>5,Art and Music=>5,Carnival=>5,Cuisine=>5,Economic=>3",20,3,4,City of God,Rio de Janeiro
525021,4,3,2,5,Siblings,"Skyscrapers=>3,Sport=>3,Art and Music=>6,Carnival=>6,Cuisine=>6,Economic=>4",15,1,5,"""In Rio de Janeiro, it's always a beautiful day.""",Rio de Janeiro
525853,1,3,5,5,Friends,"Skyscrapers=>3,Sport=>6,Art and Music=>6,Carnival=>6,Cuisine=>3,Economic=>1",30,2,3,Christ the Redeemer,Rio de Janeiro
634513,3,3,2,5,Friends,"Skyscrapers=>1,Sport=>6,Art and Music=>3,Carnival=>6,Cuisine=>2,Economic=>2",15,1,3,"""Life is a succession of moments. To live each one is to succeed."" - Coreta Kent",Rio de Janeiro
602496,3,4,3,5,"Partner,Friends","Skyscrapers=>2,Sport=>6,Art and Music=>4,Carnival=>6,Cuisine=>5,Economic=>3",10,3,7,"Football

Statue",Rio de Janeiro
209691,3,2,4,3,Friends,"Skyscrapers=>1,Sport=>6,Art and Music=>2,Carnival=>5,Cuisine=>3,Economic=>2",27,3,10,Soccer,Rio de Janeiro
526497,3,2,3,4,"Partner,Friends,Siblings","Skyscrapers=>3,Sport=>5,Art and Music=>5,Carnival=>5,Cuisine=>5,Economic=>3",20,3,3,Put your flags up to the sky,Rio de Janeiro
523109,2,4,4,3,"Partner,Friends,Siblings","Skyscrapers=>2,Sport=>3,Art and Music=>5,Carnival=>5,Cuisine=>5,Economic=>3",20,4,5,Rio,Rio de Janeiro
417866,3,3,4,5,Co-worker,"Skyscrapers=>1,Sport=>6,Art and Music=>4,Carnival=>6,Cuisine=>3,Economic=>6",35,1,4,Samba,Rio de Janeiro
523628,4,4,4,5,Friends,"Skyscrapers=>3,Sport=>6,Art and Music=>5,Carnival=>6,Cuisine=>5,Economic=>3",25,3,3,"""Aunque digan que soy un bandolero donde voy""",Rio de Janeiro
400581,4,3,3,3,"Partner,Friends,Siblings","Skyscrapers=>3,Sport=>6,Art and Music=>5,Carnival=>6,Cuisine=>4,Economic=>4",25,2,3,"Football is like life - it requires preservences, self-denial, hard work , dedication and respectÂ ",Rio de Janeiro
524818,4,4,3,5,"Partner,Friends","Skyscrapers=>3,Sport=>5,Art and Music=>5,Carnival=>6,Cuisine=>4,Economic=>3",12,2,6,"""Carnival and beaches""",Rio de Janeiro
526575,4,2,2,5,"Partner,Friends","Skyscrapers=>2,Sport=>6,Art and Music=>5,Carnival=>6,Cuisine=>3,Economic=>1",30,2,4,"Soccer, beach, tropical weather, slums, carnivals...",Rio de Janeiro
211158,3,2,2,4,Friends,"Skyscrapers=>1,Sport=>5,Art and Music=>4,Carnival=>3,Cuisine=>3,Economic=>2",15,3,3,"In Rio de Janeiro, it's always a beautiful day.",Rio de Janeiro
313186,4,3,4,5,"Partner,Friends","Skyscrapers=>4,Sport=>6,Art and Music=>4,Carnival=>6,Cuisine=>5,Economic=>3",30,7,7,Enthusiasm of sports and life.,Rio de Janeiro
523037,3,2,3,5,"Partner,Friends","Skyscrapers=>1,Sport=>4,Art and Music=>3,Carnival=>5,Cuisine=>3,Economic=>2",32,2,4,"Do not be anxious about tomorrow, for tomorrow will be anxious for itself",Rio de Janeiro
523824,3,2,3,5,"Partner,Friends","Skyscrapers=>3,Sport=>6,Art and Music=>6,Carnival=>6,Cuisine=>5,Economic=>2",23,3,6,"""Rio de Janeiro, a city of love and adventure.""",Rio de Janeiro
522150,3,2,2,2,"Partner,Siblings","Skyscrapers=>3,Sport=>5,Art and Music=>5,Carnival=>4,Cuisine=>4,Economic=>3",15,5,15,"""Live Laugh Love""",Rio de Janeiro
392971,3,3,2,4,Friends,"Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>5,Cuisine=>5,Economic=>1",25,3,4,"""best footballers and martial artists""",Rio de Janeiro
317706,4,2,3,5,Partner,"Skyscrapers=>1,Sport=>4,Art and Music=>3,Carnival=>6,Cuisine=>4,Economic=>2",25,2,3,the city of dreams,Rio de Janeiro
316001,4,2,3,4,"Partner,Friends","Skyscrapers=>3,Sport=>4,Art and Music=>5,Carnival=>5,Cuisine=>5,Economic=>4",25,5,4,"""Good weather good people""",Rio de Janeiro
504443,3,2,4,4,Partner,"Skyscrapers=>6,Sport=>6,Art and Music=>2,Carnival=>6,Cuisine=>1,Economic=>2",15,2,5,"We don't want a torch, we want our homes",Rio de Janeiro
409187,1,1,1,3,Co-worker,"Skyscrapers=>1,Sport=>4,Art and Music=>3,Carnival=>3,Cuisine=>1,Economic=>2",30,5,4,The city where the magic happens.,Rio de Janeiro
505211,5,2,4,5,Partner,"Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>6,Cuisine=>4,Economic=>4",27,1,4,"In Rio, there are only two seasons: Carnival and the wait for the next Carnival.",Rio de Janeiro
522758,4,4,3,5,"Partner,Friends","Skyscrapers=>2,Sport=>6,Art and Music=>6,Carnival=>6,Cuisine=>5,Economic=>4",32,3,4,"""Carnival capital""",Rio de Janeiro
387537,4,2,3,4,Friends,"Skyscrapers=>5,Sport=>6,Art and Music=>4,Carnival=>4,Cuisine=>4,Economic=>4",20,3,5,The home of the games.,Rio de Janeiro
413395,3,2,3,5,"Partner,Friends","Skyscrapers=>2,Sport=>4,Art and Music=>6,Carnival=>6,Cuisine=>3,Economic=>3",20,2,3,"Carnival, art, music and beach. Also a Disney movie.",Rio de Janeiro
419249,4,3,5,5,Friends,"Skyscrapers=>2,Sport=>6,Art and Music=>5,Carnival=>5,Cuisine=>4,Economic=>2",27,4,3,no quotes come to mind.,Rio de Janeiro
518848,5,3,3,4,"Partner,Friends","Skyscrapers=>2,Sport=>5,Art and Music=>4,Carnival=>4,Cuisine=>3,Economic=>3",25,3,6,good in soccer,Rio de Janeiro
613964,4,2,1,5,"Partner,Friends","Skyscrapers=>1,Sport=>1,Art and Music=>5,Carnival=>6,Cuisine=>4,Economic=>1",30,5,15,Where the party never stops.,Rio de Janeiro
491503,5,3,4,5,"Partner,Siblings","Skyscrapers=>1,Sport=>6,Art and Music=>4,Carnival=>6,Cuisine=>3,Economic=>3",23,3,4,"""The home to football.""",Rio de Janeiro
526680,5,3,3,5,"Partner,Friends,Siblings","Skyscrapers=>2,Sport=>6,Art and Music=>4,Carnival=>6,Cuisine=>3,Economic=>2",25,3,4,"In Rio de Janeiro, it's always a beautiful day.",Rio de Janeiro
524936,4,4,4,5,Friends,"Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>2,Economic=>1",15,3,3,Football is life,Rio de Janeiro
522285,3,3,2,5,"Partner,Friends","Skyscrapers=>2,Sport=>6,Art and Music=>5,Carnival=>6,Cuisine=>4,Economic=>2",32,1,5,Life of the party.,Rio de Janeiro
523352,4,4,3,4,"Friends,Siblings","Skyscrapers=>1,Sport=>6,Art and Music=>6,Carnival=>6,Cuisine=>5,Economic=>2",35,2,5,None.,Rio de Janeiro
68949,3,3,2,5,"Friends,Siblings","Skyscrapers=>2,Sport=>6,Art and Music=>5,Carnival=>6,Cuisine=>5,Economic=>3",25,3,2,"""I'm the samba master""",Rio de Janeiro
315998,4,3,5,4,Siblings,"Skyscrapers=>3,Sport=>4,Art and Music=>5,Carnival=>6,Cuisine=>5,Economic=>3",28,2,4,The fast and furious movie during the heist,Rio de Janeiro
504927,3,1,2,5,Friends,"Skyscrapers=>2,Sport=>6,Art and Music=>6,Carnival=>6,Cuisine=>3,Economic=>1",30,3,2,BrazilÂ ,Rio de Janeiro
601730,5,2,4,5,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>4,Sport=>5,Art and Music=>6,Carnival=>6,Cuisine=>6,Economic=>5",29,3,7,a city as vibrant as its carnivals and festivals,Rio de Janeiro
519782,4,2,4,5,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>6,Art and Music=>6,Carnival=>6,Cuisine=>6,Economic=>3",24,7,20,"â€œIn Rio de Janeiro, the soul of Brazil sings.â€",Rio de Janeiro
501878,3,4,2,4,Partner,"Skyscrapers=>3,Sport=>5,Art and Music=>6,Carnival=>6,Cuisine=>4,Economic=>3",25,3,4,Making memories in the marvelous city.,Rio de Janeiro
516930,4,2,3,3,Friends,"Skyscrapers=>2,Sport=>6,Art and Music=>3,Carnival=>4,Cuisine=>2,Economic=>1",15,2,5,nothing,Rio de Janeiro
520921,5,3,3,4,"Friends,Siblings","Skyscrapers=>3,Sport=>6,Art and Music=>4,Carnival=>5,Cuisine=>4,Economic=>3",20,2,4,"People don't take trips, trips take people.",Rio de Janeiro
494401,2,2,3,2,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>6,Art and Music=>4,Carnival=>3,Cuisine=>3,Economic=>4",26,2,2,sunny and seaside!Â ,Rio de Janeiro
492222,2,1,2,3,Friends,"Skyscrapers=>1,Sport=>4,Art and Music=>4,Carnival=>5,Cuisine=>4,Economic=>1",32,3,5,nothing,Rio de Janeiro
304564,5,5,4,5,"Partner,Friends,Siblings","Skyscrapers=>2,Sport=>6,Art and Music=>6,Carnival=>6,Cuisine=>6,Economic=>3",35,4,10,"Culture, people, love, life",Rio de Janeiro
498206,3,3,3,3,Friends,"Skyscrapers=>2,Sport=>4,Art and Music=>3,Carnival=>4,Cuisine=>5,Economic=>1",20,6,2,I dont know,Rio de Janeiro
508362,3,2,4,5,Friends,"Skyscrapers=>1,Sport=>6,Art and Music=>4,Carnival=>4,Cuisine=>3,Economic=>2",34,4,5,football,Rio de Janeiro
316731,5,1,2,3,"Partner,Friends","Skyscrapers=>1,Sport=>3,Art and Music=>4,Carnival=>6,Cuisine=>4,Economic=>2",29,2,2,"Beaches, party",Rio de Janeiro
498995,3,2,2,4,"Partner,Friends,Siblings","Skyscrapers=>2,Sport=>4,Art and Music=>5,Carnival=>6,Cuisine=>3,Economic=>2",26,2,3,Life is a carnaval.,Rio de Janeiro
503416,4,4,4,5,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>5,Art and Music=>5,Carnival=>5,Cuisine=>4,Economic=>1",25,3,6,"""The best and most beautiful things in the world cannot be seen or even touched - they must be felt with the heart.""Â -Helen Keller",Rio de Janeiro
518782,5,3,4,5,"Partner,Friends","Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>6,Cuisine=>3,Economic=>2",30,2,5,We love partying,Rio de Janeiro
504808,3,5,2,5,Friends,"Skyscrapers=>2,Sport=>6,Art and Music=>5,Carnival=>5,Cuisine=>4,Economic=>3",25,3,3,"Samba, sun and sea",Rio de Janeiro
395359,3,3,3,3,Partner,"Skyscrapers=>3,Sport=>3,Art and Music=>3,Carnival=>3,Cuisine=>3,Economic=>3",27,3,3,3,Rio de Janeiro
502015,2,2,2,2,Partner,"Skyscrapers=>2,Sport=>2,Art and Music=>2,Carnival=>5,Cuisine=>2,Economic=>2",24,2,2,zoo,Rio de Janeiro
315752,3,2,3,4,"Friends,Siblings","Skyscrapers=>1,Sport=>5,Art and Music=>5,Carnival=>6,Cuisine=>4,Economic=>2",27,2,3,Happiness and joy,Rio de Janeiro
320438,3,2,4,5,Friends,"Skyscrapers=>2,Sport=>6,Art and Music=>6,Carnival=>6,Cuisine=>6,Economic=>1",28,1,2,'Joga Bonita',Rio de Janeiro
312769,3,2,2,5,"Partner,Friends","Skyscrapers=>1,Sport=>5,Art and Music=>5,Carnival=>5,Cuisine=>1,Economic=>1",25,2,1,rio is where the gang is,Rio de Janeiro
498481,2,2,2,4,"Partner,Co-worker","Skyscrapers=>1,Sport=>5,Art and Music=>5,Carnival=>6,Cuisine=>3,Economic=>2",30,3,3,Olympic place,Rio de Janeiro
543961,4,4,4,5,Friends,"Skyscrapers=>3,Sport=>5,Art and Music=>3,Carnival=>4,Cuisine=>2,Economic=>3",23,2,3,Sports,Rio de Janeiro
526511,4,4,5,5,"Partner,Friends","Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>6,Cuisine=>4,Economic=>3",28,4,3,Football,Rio de Janeiro
304865,3,3,4,5,"Partner,Friends","Skyscrapers=>2,Sport=>4,Art and Music=>5,Carnival=>6,Cuisine=>4,Economic=>2",30,3,4,Jesus,Rio de Janeiro
524883,3,3,4,5,Friends,"Skyscrapers=>3,Sport=>6,Art and Music=>4,Carnival=>4,Cuisine=>3,Economic=>6",20,3,8,Soccer and fun,Rio de Janeiro
491553,3,4,4,5,"Partner,Friends","Skyscrapers=>3,Sport=>6,Art and Music=>6,Carnival=>6,Cuisine=>2,Economic=>1",25,2,2,"Viva La Brazil!Â 

Let's Football!",Rio de Janeiro
298063,3,3,2,5,"Partner,Friends","Skyscrapers=>3,Sport=>6,Art and Music=>6,Carnival=>6,Cuisine=>3,Economic=>2",25,2,5,Football is life,Rio de Janeiro
291267,3,2,5,5,Friends,"Skyscrapers=>1,Sport=>6,Art and Music=>6,Carnival=>6,Cuisine=>4,Economic=>2",15,3,20,Culture,Rio de Janeiro
496397,4,3,4,5,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>2,Sport=>6,Art and Music=>6,Carnival=>6,Cuisine=>4,Economic=>2",22,3,4,Football is life,Rio de Janeiro
513284,5,1,2,5,"Partner,Friends","Skyscrapers=>1,Sport=>6,Art and Music=>6,Carnival=>6,Cuisine=>4,Economic=>3",20,5,3,Carnivale!Â ,Rio de Janeiro
521141,3,3,4,4,"Partner,Friends","Skyscrapers=>1,Sport=>6,Art and Music=>4,Carnival=>2,Cuisine=>4,Economic=>2",30,3,10,Life of the party,Rio de Janeiro
417461,2,3,4,5,"Partner,Friends","Skyscrapers=>4,Sport=>6,Art and Music=>5,Carnival=>6,Cuisine=>3,Economic=>2",30,3,20,"""Toto, I've a feeling we're not in Kansas anymore.""Â - Dorothy",Rio de Janeiro
193638,5,5,2,5,Co-worker,"Skyscrapers=>2,Sport=>6,Art and Music=>3,Carnival=>6,Cuisine=>2,Economic=>1",10,5,10,"Gooooaaaaalll! Hot women, partying and carnivals, lots of favelas, and crime.",Rio de Janeiro
495041,5,4,3,5,Friends,"Skyscrapers=>2,Sport=>5,Art and Music=>5,Carnival=>6,Cuisine=>4,Economic=>3",28,3,15,Bailar Samba,Rio de Janeiro
24137,3,2,5,5,"Friends,Siblings","Skyscrapers=>2,Sport=>6,Art and Music=>5,Carnival=>6,Cuisine=>5,Economic=>3",25,2,1,Dreams are made of sun and feijoada.,Rio de Janeiro
491645,3,4,3,4,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>5,Art and Music=>4,Carnival=>5,Cuisine=>3,Economic=>1",25,3,5,"""Rio"" the movie.",Rio de Janeiro
500826,3,4,3,5,"Partner,Friends","Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>6,Cuisine=>3,Economic=>2",24,2,2,Soccer,Rio de Janeiro
520852,4,1,4,5,Friends,"Skyscrapers=>1,Sport=>6,Art and Music=>6,Carnival=>6,Cuisine=>5,Economic=>1",23,3,6,"""SUIIIIIIIIIIIII"": RonaldoÂ ",Rio de Janeiro
618161,3,2,2,4,Friends,"Skyscrapers=>3,Sport=>6,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>3",31,3,3,Maybe we can do summers in Rio,Rio de Janeiro
522961,3,2,3,3,Siblings,"Skyscrapers=>1,Sport=>4,Art and Music=>3,Carnival=>4,Cuisine=>6,Economic=>2",28,4,7,"""It's always a beautiful day""",Rio de Janeiro
410066,3,1,3,5,Friends,"Skyscrapers=>4,Sport=>6,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>2",30,3,50,Coastal city and vacation destination,Rio de Janeiro
522730,4,4,3,5,"Partner,Friends,Siblings","Skyscrapers=>2,Sport=>5,Art and Music=>5,Carnival=>6,Cuisine=>5,Economic=>2",27,1,3,The cityâ€™s nocturnal beauty,Rio de Janeiro
525301,2,1,2,2,Co-worker,"Skyscrapers=>4,Sport=>6,Art and Music=>3,Carnival=>5,Cuisine=>1,Economic=>4",25,2,2,Jose Aldo,Rio de Janeiro
518429,3,3,4,3,Friends,"Skyscrapers=>2,Sport=>5,Art and Music=>4,Carnival=>6,Cuisine=>4,Economic=>2",15,2,4,Jungle forests,Rio de Janeiro
312382,3,4,3,5,"Friends,Siblings","Skyscrapers=>3,Sport=>6,Art and Music=>2,Carnival=>6,Cuisine=>3,Economic=>6",15,3,100,"""Failure is not a setback, but a stepping stone to greatness."" ~ Charles Oliveira",Rio de Janeiro
522829,3,2,4,3,"Partner,Friends,Siblings","Skyscrapers=>2,Sport=>6,Art and Music=>3,Carnival=>3,Cuisine=>4,Economic=>3",30,2,3,Lively,Rio de Janeiro
632365,4,3,5,5,Partner,"Skyscrapers=>1,Sport=>5,Art and Music=>5,Carnival=>6,Cuisine=>3,Economic=>3",25,3,5,carnival,Rio de Janeiro
311256,4,5,5,5,Friends,"Skyscrapers=>1,Sport=>6,Art and Music=>6,Carnival=>6,Cuisine=>3,Economic=>3",30,2,3,"Salute Mi Familia
-----------------",Rio de Janeiro
521198,3,2,2,2,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>4,Art and Music=>3,Carnival=>3,Cuisine=>2,Economic=>2",20,3,3,"Football, nymar",Rio de Janeiro
522480,4,3,5,5,Friends,"Skyscrapers=>1,Sport=>6,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>3",30,2,2,"Rio de Janeiro is not the capital of Brazil, but it's the heart of the country.",Rio de Janeiro
491031,4,1,2,5,"Partner,Friends","Skyscrapers=>1,Sport=>6,Art and Music=>6,Carnival=>6,Cuisine=>3,Economic=>3",20,2,3,Christ the Redeemer,Rio de Janeiro
502644,4,3,3,5,"Partner,Friends,Siblings","Skyscrapers=>2,Sport=>5,Art and Music=>5,Carnival=>6,Cuisine=>5,Economic=>4",25,3,3,"Brazil eats, sleeps and drinks football. It lives football!",Rio de Janeiro
523024,3,2,2,4,Siblings,"Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>5,Cuisine=>2,Economic=>1",25,3,4,Family.,Rio de Janeiro
497131,4,3,3,5,"Partner,Friends","Skyscrapers=>1,Sport=>6,Art and Music=>4,Carnival=>6,Cuisine=>4,Economic=>3",23,4,2,score and birds,Rio de Janeiro
519835,5,4,2,5,"Partner,Friends","Skyscrapers=>1,Sport=>5,Art and Music=>5,Carnival=>6,Cuisine=>4,Economic=>2",31,4,6,Social butterflies come alive at night.,Rio de Janeiro
315046,3,2,2,4,Co-worker,"Skyscrapers=>1,Sport=>6,Art and Music=>6,Carnival=>5,Cuisine=>5,Economic=>4",21,1,23,no,Rio de Janeiro
496699,3,3,3,3,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>3,Sport=>3,Art and Music=>3,Carnival=>3,Cuisine=>3,Economic=>3",25,5,5,football,Rio de Janeiro
507409,3,2,3,5,"Partner,Friends","Skyscrapers=>2,Sport=>6,Art and Music=>5,Carnival=>6,Cuisine=>3,Economic=>1",30,2,8,"Carnival

playing football on the beach

Â ",Rio de Janeiro
516935,4,2,3,5,Friends,"Skyscrapers=>2,Sport=>6,Art and Music=>4,Carnival=>6,Cuisine=>2,Economic=>1",27,3,5,Play or die,Rio de Janeiro
321111,4,2,3,4,"Partner,Friends","Skyscrapers=>2,Sport=>6,Art and Music=>5,Carnival=>6,Cuisine=>4,Economic=>2",25,2,2,The city of fiesta.,Rio de Janeiro
414328,4,4,3,5,"Partner,Friends,Siblings","Skyscrapers=>2,Sport=>6,Art and Music=>6,Carnival=>6,Cuisine=>4,Economic=>3",17,2,4,Football!,Rio de Janeiro
601547,3,1,3,5,Partner,"Skyscrapers=>1,Sport=>4,Art and Music=>6,Carnival=>6,Cuisine=>3,Economic=>4",25,2,2,the blue bird rio,Rio de Janeiro
612184,2,2,1,3,Partner,"Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>5,Cuisine=>1,Economic=>2",20,1,2,neymar jr siuu,Rio de Janeiro
514152,4,4,3,3,Siblings,"Skyscrapers=>4,Sport=>5,Art and Music=>5,Carnival=>6,Cuisine=>2,Economic=>4",10,30,10,It is a great city.,Rio de Janeiro
325166,4,2,4,3,Friends,"Skyscrapers=>3,Sport=>5,Art and Music=>3,Carnival=>5,Cuisine=>3,Economic=>3",5,3,6,Fast and Furious 5,Rio de Janeiro
523494,4,2,2,2,"Partner,Siblings","Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>5,Cuisine=>1,Economic=>2",30,2,2,"Olympics

Â ",Rio de Janeiro
521972,5,4,5,5,"Partner,Friends","Skyscrapers=>3,Sport=>6,Art and Music=>6,Carnival=>6,Cuisine=>6,Economic=>3",25,3,6,"Live your life, don't get sucked into one",Rio de Janeiro
496245,3,1,1,3,Siblings,"Skyscrapers=>2,Sport=>2,Art and Music=>2,Carnival=>2,Cuisine=>2,Economic=>2",30,4,5,beautiful beach and mountain,Rio de Janeiro
286825,3,2,3,4,Partner,"Skyscrapers=>2,Sport=>6,Art and Music=>6,Carnival=>6,Cuisine=>6,Economic=>1",28,7,7,Alot of crime.,Rio de Janeiro
508320,5,5,5,5,Friends,"Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>6,Cuisine=>4,Economic=>4",27,1,1,"In Rio de Janeiro, every cop has to make a choice. He either turns dirty, keeps his mouth, or goes to war.",Rio de Janeiro
520926,3,2,2,4,"Partner,Friends","Skyscrapers=>2,Sport=>6,Art and Music=>6,Carnival=>6,Cuisine=>4,Economic=>3",28,2,3,"""Life is to be enjoyed while it lasts"".",Rio de Janeiro
495724,3,2,2,3,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>4,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>4,Economic=>4",30,3,5,"""Enjoy your life to the fullest""",Rio de Janeiro
493969,3,2,3,4,Friends,"Skyscrapers=>1,Sport=>5,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>1",30,3,5,"""pele""",Rio de Janeiro
517648,3,2,2,5,"Partner,Friends","Skyscrapers=>1,Sport=>2,Art and Music=>6,Carnival=>5,Cuisine=>5,Economic=>1",30,3,5,Sun-kissed and carefree in Rio de Janeiro.,Rio de Janeiro
524766,3,2,2,4,Friends,"Skyscrapers=>2,Sport=>3,Art and Music=>3,Carnival=>4,Cuisine=>6,Economic=>3",25,4,3,Doesn't really know this city,Rio de Janeiro
499891,3,2,4,4,"Partner,Friends","Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>4,Economic=>2",18,1,3,"""The night is alive with the vibrant energy of the city""",Rio de Janeiro
312687,4,4,5,4,"Partner,Friends","Skyscrapers=>2,Sport=>6,Art and Music=>5,Carnival=>2,Cuisine=>3,Economic=>3",15,2,3,"In Rio de Janeiro, it's always a beautiful day.",Rio de Janeiro
525137,4,2,2,5,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>1,Sport=>6,Art and Music=>3,Carnival=>6,Cuisine=>1,Economic=>1",22,3,2,Welcome to brazil,Rio de Janeiro
496969,3,3,3,5,Friends,"Skyscrapers=>2,Sport=>6,Art and Music=>6,Carnival=>5,Cuisine=>3,Economic=>4",25,3,5,futbol,Rio de Janeiro
505215,5,3,3,3,Friends,"Skyscrapers=>1,Sport=>4,Art and Music=>4,Carnival=>3,Cuisine=>4,Economic=>3",29,3,7,Hot but beautiful,Rio de Janeiro
206154,3,3,2,5,Co-worker,"Skyscrapers=>1,Sport=>5,Art and Music=>5,Carnival=>5,Cuisine=>3,Economic=>2",20,3,3,A cozy seaside city springing with colorful life.,Rio de Janeiro
493688,3,3,3,3,Co-worker,"Skyscrapers=>3,Sport=>4,Art and Music=>4,Carnival=>6,Cuisine=>3,Economic=>3",25,2,2,Carnivals,Rio de Janeiro
522169,4,3,4,5,Friends,"Skyscrapers=>1,Sport=>5,Art and Music=>6,Carnival=>6,Cuisine=>4,Economic=>2",25,3,5,Carnival,Rio de Janeiro
415092,4,2,3,2,Friends,"Skyscrapers=>2,Sport=>6,Art and Music=>4,Carnival=>2,Cuisine=>2,Economic=>3",15,2,3,chaois,Rio de Janeiro
497226,4,4,3,4,Friends,"Skyscrapers=>2,Sport=>6,Art and Music=>5,Carnival=>5,Cuisine=>4,Economic=>3",25,3,4,Cristo Redentor,Rio de Janeiro
413095,5,4,4,5,Friends,"Skyscrapers=>3,Sport=>6,Art and Music=>6,Carnival=>6,Cuisine=>2,Economic=>2",27,3,4,"""The magic ofÂ Rio de JaneiroÂ isn't just. â€œThey have a joy for life in Brazil unlike any country I've ever seen.â€",Rio de Janeiro
520019,5,2,4,5,"Partner,Friends","Skyscrapers=>3,Sport=>6,Art and Music=>6,Carnival=>6,Cuisine=>4,Economic=>4",30,3,3,A place to party,Rio de Janeiro
493876,3,5,5,5,"Partner,Friends","Skyscrapers=>1,Sport=>5,Art and Music=>6,Carnival=>6,Cuisine=>4,Economic=>3",25,7,10,"A city of vibrant rhythms, breathtaking landscapes, and an enduring spirit of celebration.",Rio de Janeiro
